

______________READ THE FOLLOWING DATA______________
328 species:{CY038839,CY035174,CY036991,KC458090,CY030557,KC458093,FJ532091,EU779508,EU779504,CY038847,EU885542,CY044524,CY039431,CY173199,CY173215,JQ655463,JQ655462,EU716492,CY173191,CY030042,CY037543,CY030554,KC458067,KC458066,KC458061,KC458063,CY044676,KC458069,CY030558,CY037703,CY036935,CY037815,CY037607,CY044772,CY173111,EU885505,EU516073,EU516071,EU516070,EU516077,EU516076,CY173119,CY037319,FJ549056,CY036951,KC458088,EU779518,CY030039,EU716435,EU779514,EU716437,EU779516,KC458087,EU779510,EU914859,KC458084,CY032573,EU885499,CY044796,CY037479,FJ009468,CY173207,CY037863,EU885497,CY044748,EU885540,CY037575,CY044644,EU851999,CY037847,FJ975061,CY173127,EU566973,EU516208,EU516209,EU716476,KC458071,CY035182,CY031908,FJ009476,AB453383,EU516202,AB453381,EU516204,EU516205,EU516206,FJ009471,CY044540,CY035150,CY044780,CY044548,CY036983,CY035158,FJ975060,EU716449,CY037879,EU885536,AB453380,CY037871,CY037687,EU716446,EU716505,CY037671,EU779500,EU567008,CY044652,CY173135,CY037503,EU567004,CY044804,CY114413,EU516218,FJ009467,FJ549038,EU516213,EU516212,EU516211,EU516210,EU516217,EU516215,CY039111,EU516048,CY044580,CY044333,CY037807,EU852005,EU516046,EU716459,CY030556,EU885509,CY037519,EU852003,EU851993,EU716453,CY034491,CY030017,EU852009,EU516044,EU779506,EU716469,EU567010,FJ009475,CY030553,EU566995,CY038855,CY044812,CY031849,CY044700,CY044620,AB453374,CY044381,CY044429,CY041458,CY037591,CY044628,AB453369,EU516207,CY037599,EU851995,FJ179350,FJ686925,FJ179356,CY030041,FJ179354,CY030020,CY038495,EU885507,EU852007,CY044445,KC458079,EU716502,CY034489,CY037855,FJ975074,FJ794136,CY173095,EU716465,EU716462,FJ686948,CY044732,CY173255,CY037623,CY035054,EU885501,AB453371,CY044820,CY037511,CY037743,EU516203,CY037583,AB453376,AB453375,CY037527,CY044437,AB453378,CY036975,EU516214,CY044636,CY044692,KC458081,CY035046,EU885518,CY038487,EU885514,EU885512,EU716471,CY037823,CY031964,CY038815,CY037535,FJ686942,CY044788,JQ988027,CY036999,CY038831,FJ686930,FJ686931,CY037639,KC458059,AB453370,CY031906,KC458054,KC458055,CY044708,CY037631,CY038823,KC458053,CY039103,CY037735,EU516075,CY041474,CY030561,FJ794134,CY035038,EU567012,EU885522,EU885520,CY172175,EU885526,EU779522,CY044469,CY173183,CY035190,JX239603,CY044461,EU779524,EU779526,FJ794133,EU779520,FJ794135,CY037831,FJ794137,CY044852,CY039415,CY036927,EU779528,CY037839,CY035166,CY044844,CY173239,CY044596,CY038783,CY039095,CY173271,KC458046,CY044612,CY037615,CY173279,CY037727,CY041466,CY173175,CY037567,CY044756,KC458082,CY036967,CY037487,CY044588,FJ975058,CY036959,CY037647,EU779534,CY039423,CY038871,CY035062,EU885530,EU885532,FJ532082,CY032174,CY044572,CY173103,FJ532086,EU885538,CY032173,KC458086,AB453368,CY037791,EU779532,EU779530,CY031889,CY173263,CY037799,EU516062,EU779498,CY044764,KC458072,CY037551,KC458070,CY037719,CY044668,KC458049,KC458074,KC458075,CY037559,CY037711,CY173087,CY044500,CY044740,CY037495,CY044508,CY038791,CY173143,KC458089,EU716486,EU516063,EU516064,EU516065,EU716482,EU516067};
Total Sites:1698;
Distinct Sites:429

Phase 1:Nucleotide Model (010010) Model Fit


-6847.31616079914

Phase 2:MG94x(010010) Model Fit



Phase 3:Estimating dN/dS


Nuc->codon scaling factor:2.021193043985971
Raw scaling factor:2.021193043985971
Tree scaling factor(S): 1

Using dN/dS=0.3027995225170851
Codon model:-6676.75200420459

Phase 4: Ancestral State Reconstruction and Counting

<<Significance level for Likelihood Ratio Tests (permissible range = [0,1], default value = 0.1)>>Site     1 dN/dS =      0.00000 Full Log(L) =     -4.07290 LRT =      3.34828 p-value =      0.03364 *N
Site   418 dN/dS =      1.78614 Full Log(L) =    -30.26824 LRT =      0.55753 p-value =      0.22763
Site   419 dN/dS =      0.00000 Full Log(L) =     -3.79947 LRT =      2.38958 p-value =      0.06107 *N
Site   420 dN/dS =      0.00000 Full Log(L) =     -5.17179 LRT =      2.75347 p-value =      0.04852 *N
Site   421 dN/dS =      0.00000 Full Log(L) =    -11.31345 LRT =      2.50263 p-value =      0.05683 *N
Site   422 dN/dS =      0.99003 Full Log(L) =    -17.83086 LRT =      0.00010 p-value =      0.49600
Site   423 dN/dS =      0.00000 Full Log(L) =    -11.04710 LRT =      1.42410 p-value =      0.11637
Site   424 dN/dS =      0.00000 Full Log(L) =     -4.20137 LRT =      2.50950 p-value =      0.05658 *N
Site   425 dN/dS =      0.00000 Full Log(L) =     -9.32200 LRT =      1.98780 p-value =      0.07929 *N
Site   426 dN/dS =      0.00000 Full Log(L) =     -4.54904 LRT =      2.38961 p-value =      0.06107 *N
Site   427 dN/dS =      0.00000 Full Log(L) =     -3.48876 LRT =      2.07629 p-value =      0.07480 *N
Site   428 dN/dS =      0.00000 Full Log(L) =     -4.17161 LRT =      1.72685 p-value =      0.09441 *N
Site   429 dN/dS =      0.00000 Full Log(L) =     -4.61261 LRT =      2.24916 p-value =      0.06684 *N
Site   430 dN/dS =      0.00000 Full Log(L) =     -4.54904 LRT =      2.38961 p-value =      0.06107 *N
Site   431 dN/dS =      0.00000 Full Log(L) =     -4.20137 LRT =      2.50950 p-value =      0.05658 *N
Site   432 dN/dS =      0.00000 Full Log(L) =    -28.27201 LRT =      2.12915 p-value =      0.07226 *N
Site   433 dN/dS =      0.00000 Full Log(L) =    -10.72662 LRT =      2.07625 p-value =      0.07480 *N
Site   434 dN/dS =      0.78071 Full Log(L) =    -17.74283 LRT =      0.06633 p-value =      0.39838
Site   435 dN/dS =      0.00000 Full Log(L) =    -10.43310 LRT =      2.50943 p-value =      0.05658 *N
Site   436 dN/dS =      0.00000 Full Log(L) =     -5.17629 LRT =      1.98781 p-value =      0.07929 *N
Site   437 dN/dS =      0.00000 Full Log(L) =     -4.56945 LRT =      1.23413 p-value =      0.13330
Site   438 dN/dS =      0.00000 Full Log(L) =     -4.60588 LRT =      1.63212 p-value =      0.10070
Site   439 dN/dS =      0.00000 Full Log(L) =     -4.25277 LRT =      1.72685 p-value =      0.09441 *N
Site   440 dN/dS =      0.00000 Full Log(L) =     -3.89067 LRT =      2.19620 p-value =      0.06918 *N
Site   441 dN/dS =      0.00000 Full Log(L) =    -11.32199 LRT =      2.44245 p-value =      0.05905 *N
Site   442 dN/dS =      0.00000 Full Log(L) =    -10.56516 LRT =      2.38954 p-value =      0.06107 *N
Site   443 dN/dS =      0.00000 Full Log(L) =     -5.09514 LRT =      1.98229 p-value =      0.07957 *N
Site   444 dN/dS =      0.00000 Full Log(L) =     -5.09514 LRT =      1.98781 p-value =      0.07929 *N
Site   445 dN/dS =      0.00000 Full Log(L) =     -4.61261 LRT =      2.24916 p-value =      0.06684 *N
Site   446 dN/dS =      0.00000 Full Log(L) =     -4.96051 LRT =      2.44245 p-value =      0.05905 *N
Site   447 dN/dS =      1.81649 Full Log(L) =    -32.23862 LRT =      0.29466 p-value =      0.29363
Site   448 dN/dS =      0.00000 Full Log(L) =     -9.85200 LRT =      2.38946 p-value =      0.06108 *N
Site   449 dN/dS =      0.00000 Full Log(L) =     -3.89067 LRT =      2.19620 p-value =      0.06918 *N
Site   450 dN/dS =      0.00000 Full Log(L) =     -4.28199 LRT =      1.42413 p-value =      0.11636
Site   451 dN/dS =      0.00000 Full Log(L) =     -4.60274 LRT =      2.24814 p-value =      0.06689 *N
Site   452 dN/dS =      0.00000 Full Log(L) =     -4.24378 LRT =      2.12915 p-value =      0.07226 *N
Site   453 dN/dS =      0.00000 Full Log(L) =     -9.46877 LRT =      2.02306 p-value =      0.07746 *N
Site   454 dN/dS =      0.00000 Full Log(L) =     -4.12022 LRT =      2.50950 p-value =      0.05658 *N
Site   455 dN/dS =      0.00000 Full Log(L) =     -5.17816 LRT =      1.17203 p-value =      0.13949
Site   456 dN/dS =      0.00000 Full Log(L) =     -4.56865 LRT =      2.12915 p-value =      0.07226 *N
Site   457 dN/dS =      0.00000 Full Log(L) =    -14.07000 LRT =      2.50895 p-value =      0.05660 *N
Site   458 dN/dS =      0.00000 Full Log(L) =     -4.60588 LRT =      1.63212 p-value =      0.10070
Site   459 dN/dS =      0.00000 Full Log(L) =     -3.79947 LRT =      2.38958 p-value =      0.06107 *N
Site   460 dN/dS =      0.00000 Full Log(L) =     -4.07290 LRT =      3.24331 p-value =      0.03586 *N
Site   461 dN/dS =      0.91182 Full Log(L) =    -10.71428 LRT =      0.00876 p-value =      0.46272
Site   462 dN/dS =      0.00000 Full Log(L) =    -10.03515 LRT =      2.07622 p-value =      0.07481 *N
Site   463 dN/dS =      0.00000 Full Log(L) =    -25.23534 LRT =      1.17212 p-value =      0.13948
Site   464 dN/dS =      0.00000 Full Log(L) =     -4.54639 LRT =      1.93698 p-value =      0.08200 *N
Site   465 dN/dS =      0.00000 Full Log(L) =     -3.79947 LRT =      2.38958 p-value =      0.06107 *N
Site   466 dN/dS =      0.00000 Full Log(L) =     -3.48876 LRT =      2.07629 p-value =      0.07480 *N
Site   467 dN/dS =      0.00000 Full Log(L) =     -4.24378 LRT =      2.12915 p-value =      0.07226 *N
Site   468 dN/dS =      0.96402 Full Log(L) =    -18.40355 LRT =      0.00135 p-value =      0.48532
Site   469 dN/dS =      0.96508 Full Log(L) =    -19.82380 LRT =      0.00127 p-value =      0.48577
Site   470 dN/dS =      0.00000 Full Log(L) =    -10.42348 LRT =      1.42403 p-value =      0.11637
Site   471 dN/dS =      0.00000 Full Log(L) =     -5.92775 LRT =      1.17203 p-value =      0.13949
Site   472 dN/dS =      0.00000 Full Log(L) =    -10.80015 LRT =      2.59431 p-value =      0.05362 *N
Site   473 dN/dS =      0.00000 Full Log(L) =     -3.79947 LRT =      2.38958 p-value =      0.06107 *N
Site   474 dN/dS =      0.00000 Full Log(L) =     -3.80951 LRT =      2.19620 p-value =      0.06918 *N
Site   475 dN/dS =      0.00000 Full Log(L) =     -4.87935 LRT =      2.44245 p-value =      0.05905 *N
Site   476 dN/dS =      0.00000 Full Log(L) =     -4.54904 LRT =      2.38961 p-value =      0.06107 *N
Site   477 dN/dS =      0.00000 Full Log(L) =     -4.12022 LRT =      2.50950 p-value =      0.05658 *N
Site   478 dN/dS =      1.23726 Full Log(L) =    -18.38118 LRT =      0.08425 p-value =      0.38581
Site   479 dN/dS =      0.00000 Full Log(L) =     -4.82822 LRT =      2.75347 p-value =      0.04852 *N
Site   480 dN/dS =      0.00000 Full Log(L) =     -3.80951 LRT =      2.19620 p-value =      0.06918 *N
Site   481 dN/dS =      0.00000 Full Log(L) =     -4.74706 LRT =      2.75347 p-value =      0.04852 *N
Site   482 dN/dS =      0.00000 Full Log(L) =     -4.68084 LRT =      2.29334 p-value =      0.06496 *N
Site   483 dN/dS =      0.00000 Full Log(L) =     -4.62754 LRT =      1.93699 p-value =      0.08200 *N
Site   484 dN/dS =      0.00000 Full Log(L) =    -16.58237 LRT =      2.07611 p-value =      0.07481 *N
Site   485 dN/dS =      0.00000 Full Log(L) =    -17.73025 LRT =      2.41631 p-value =      0.06004 *N
Site   486 dN/dS =      0.00000 Full Log(L) =    -17.45716 LRT =      1.72685 p-value =      0.09441 *N
Site   487 dN/dS =      0.00000 Full Log(L) =     -4.68390 LRT =      2.24815 p-value =      0.06689 *N
Site   488 dN/dS =      0.00000 Full Log(L) =     -3.48876 LRT =      2.07629 p-value =      0.07480 *N
Site   489 dN/dS =      0.00000 Full Log(L) =     -4.68084 LRT =      2.29334 p-value =      0.06496 *N
Site   490 dN/dS =      0.00000 Full Log(L) =     -4.20137 LRT =      2.50950 p-value =      0.05658 *N
Site   491 dN/dS =      0.00000 Full Log(L) =     -3.80951 LRT =      2.19620 p-value =      0.06918 *N
Site   492 dN/dS =      1.64510 Full Log(L) =    -18.19584 LRT =      0.42122 p-value =      0.25816
Site   493 dN/dS =      0.00000 Full Log(L) =     -4.76199 LRT =      2.29334 p-value =      0.06496 *N
Site   494 dN/dS =      0.77938 Full Log(L) =     -9.54757 LRT =      0.06739 p-value =      0.39758
Site   495 dN/dS =      0.75761 Full Log(L) =    -18.47377 LRT =      0.08446 p-value =      0.38567
Site   496 dN/dS =      0.00000 Full Log(L) =     -4.60588 LRT =      1.63212 p-value =      0.10070
Site   497 dN/dS =      0.00000 Full Log(L) =     -4.33942 LRT =      2.02314 p-value =      0.07746 *N
Site   498 dN/dS =      0.00000 Full Log(L) =     -9.66402 LRT =      2.48339 p-value =      0.05753 *N
Site   499 dN/dS =      0.00000 Full Log(L) =    -10.81570 LRT =      2.19616 p-value =      0.06918 *N
Site   500 dN/dS =      0.00000 Full Log(L) =    -17.11043 LRT =      2.64242 p-value =      0.05202 *N
Site   501 dN/dS =      0.00000 Full Log(L) =     -4.56865 LRT =      2.12915 p-value =      0.07226 *N
Site   502 dN/dS =      0.00000 Full Log(L) =     -4.17161 LRT =      1.72685 p-value =      0.09441 *N
Site   503 dN/dS =      0.79789 Full Log(L) =    -12.05971 LRT =      0.05487 p-value =      0.40740
Site   504 dN/dS =      0.00000 Full Log(L) =    -14.41403 LRT =      2.24741 p-value =      0.06692 *N
Site   505 dN/dS =      3.30343 Full Log(L) =    -36.73159 LRT =      3.96032 p-value =      0.02329 *P
Site   506 dN/dS =      0.00000 Full Log(L) =    -17.23700 LRT =      2.24916 p-value =      0.06684 *N
Site   507 dN/dS =      0.00000 Full Log(L) =     -4.25277 LRT =      1.72685 p-value =      0.09441 *N
Site   508 dN/dS =      0.00000 Full Log(L) =    -10.58139 LRT =      2.48118 p-value =      0.05761 *N
Site   509 dN/dS =      0.00000 Full Log(L) =     -4.12022 LRT =      2.50900 p-value =      0.05660 *N
Site   510 dN/dS =      0.00000 Full Log(L) =     -3.79947 LRT =      2.38958 p-value =      0.06107 *N
Site   511 dN/dS =      0.00000 Full Log(L) =    -12.79604 LRT =      2.44245 p-value =      0.05905 *N
Site   512 dN/dS =      0.00000 Full Log(L) =     -4.49051 LRT =      1.13610 p-value =      0.14324
Site   513 dN/dS =      0.91188 Full Log(L) =    -16.40921 LRT =      0.00874 p-value =      0.46275
Site   514 dN/dS =      0.00000 Full Log(L) =     -3.89067 LRT =      2.19620 p-value =      0.06918 *N
Site   515 dN/dS =      0.00000 Full Log(L) =    -28.23574 LRT =      2.32854 p-value =      0.06351 *N
Site   516 dN/dS =      0.00000 Full Log(L) =    -11.57654 LRT =      1.93695 p-value =      0.08200 *N
Site   517 dN/dS =      2.82714 Full Log(L) =    -21.12909 LRT =      1.56526 p-value =      0.10545
Site   518 dN/dS =      0.00000 Full Log(L) =     -4.33942 LRT =      2.02314 p-value =      0.07746 *N
Site   519 dN/dS =      0.00000 Full Log(L) =    -21.22402 LRT =      2.07590 p-value =      0.07482 *N
Site   520 dN/dS =      0.00000 Full Log(L) =    -19.05470 LRT =      2.71741 p-value =      0.04963 *N
Site   521 dN/dS =      1.78806 Full Log(L) =    -16.22685 LRT =      0.55950 p-value =      0.22723
Site   522 dN/dS =      0.00000 Full Log(L) =     -4.54904 LRT =      2.38961 p-value =      0.06107 *N
Site   523 dN/dS =      0.00000 Full Log(L) =     -5.92775 LRT =      1.17203 p-value =      0.13949
Site   524 dN/dS =      0.00000 Full Log(L) =    -22.97587 LRT =      2.07614 p-value =      0.07481 *N
Site   525 dN/dS =      0.00000 Full Log(L) =     -4.60588 LRT =      1.63212 p-value =      0.10070
Site   526 dN/dS =      0.00000 Full Log(L) =    -34.45133 LRT =      2.67738 p-value =      0.05089 *N
Site   527 dN/dS =      0.00000 Full Log(L) =     -4.25277 LRT =      1.72685 p-value =      0.09441 *N
Site   528 dN/dS =      0.00000 Full Log(L) =     -3.48876 LRT =      2.07629 p-value =      0.07480 *N
Site   529 dN/dS =      0.79805 Full Log(L) =    -17.60550 LRT =      0.05477 p-value =      0.40748
Site   530 dN/dS =      1.62226 Full Log(L) =    -13.01431 LRT =      0.20007 p-value =      0.32733
Site   531 dN/dS =      0.00000 Full Log(L) =    -13.03961 LRT =      2.02304 p-value =      0.07746 *N
Site   532 dN/dS =      0.00000 Full Log(L) =    -11.47742 LRT =      1.17187 p-value =      0.13951
Site   533 dN/dS =      0.00000 Full Log(L) =     -4.56945 LRT =      1.23413 p-value =      0.13330
Site   534 dN/dS =      0.00000 Full Log(L) =     -4.25827 LRT =      2.02314 p-value =      0.07746 *N
Site   535 dN/dS =      0.00000 Full Log(L) =    -11.96107 LRT =      1.89504 p-value =      0.08432 *N
Site   536 dN/dS =      0.00000 Full Log(L) =     -4.54639 LRT =      1.93698 p-value =      0.08200 *N
Site   537 dN/dS =      0.00000 Full Log(L) =     -4.96051 LRT =      2.44245 p-value =      0.05905 *N
Site   538 dN/dS =      0.77801 Full Log(L) =    -12.15079 LRT =      0.06839 p-value =      0.39685
Site   539 dN/dS =      0.00000 Full Log(L) =     -4.60588 LRT =      1.63212 p-value =      0.10070
Site   540 dN/dS =      0.00000 Full Log(L) =    -17.30703 LRT =      2.29329 p-value =      0.06497 *N
Site   541 dN/dS =      1.03368 Full Log(L) =    -12.93971 LRT =      0.00108 p-value =      0.48687
Site   542 dN/dS =      0.00000 Full Log(L) =     -5.24008 LRT =      1.23482 p-value =      0.13324
Site   543 dN/dS =      0.00000 Full Log(L) =     -5.09514 LRT =      1.98781 p-value =      0.07929 *N
Site   544 dN/dS =      0.00000 Full Log(L) =     -9.48870 LRT =      2.29322 p-value =      0.06497 *N
Site   545 dN/dS =      1.83195 Full Log(L) =    -23.10541 LRT =      0.60268 p-value =      0.21878
Site   546 dN/dS =      2.47177 Full Log(L) =    -24.32874 LRT =      1.84952 p-value =      0.08692 *P
Site   547 dN/dS =      1.62266 Full Log(L) =    -13.00699 LRT =      0.20019 p-value =      0.32728
Site   548 dN/dS =      0.00000 Full Log(L) =     -5.24008 LRT =      1.23482 p-value =      0.13324
Site   549 dN/dS =      0.00000 Full Log(L) =    -15.81080 LRT =      2.75132 p-value =      0.04859 *N
Site   550 dN/dS =      1.03429 Full Log(L) =    -14.29545 LRT =      0.00112 p-value =      0.48664
Site   551 dN/dS =      0.00000 Full Log(L) =    -11.28810 LRT =      2.02313 p-value =      0.07746 *N
Site   552 dN/dS =      0.61761 Full Log(L) =    -11.70699 LRT =      0.27376 p-value =      0.30041
Site   553 dN/dS =      0.00000 Full Log(L) =     -4.56945 LRT =      1.23413 p-value =      0.13330
Site   554 dN/dS =      0.81971 Full Log(L) =    -12.79187 LRT =      0.04217 p-value =      0.41865
Site   555 dN/dS =      0.00000 Full Log(L) =     -4.76199 LRT =      2.29334 p-value =      0.06496 *N
Site   556 dN/dS =      0.00000 Full Log(L) =     -4.28199 LRT =      1.42413 p-value =      0.11636
Site   557 dN/dS =      0.00000 Full Log(L) =     -3.48876 LRT =      2.07629 p-value =      0.07480 *N
Site   558 dN/dS =      0.00000 Full Log(L) =     -4.82822 LRT =      2.75347 p-value =      0.04852 *N
Site   559 dN/dS =      0.00000 Full Log(L) =     -3.89067 LRT =      2.19620 p-value =      0.06918 *N
Site   560 dN/dS =      0.00000 Full Log(L) =     -4.25827 LRT =      2.02314 p-value =      0.07746 *N
Site   561 dN/dS =      0.77213 Full Log(L) =    -23.58788 LRT =      0.07281 p-value =      0.39365
Site   562 dN/dS =      0.00000 Full Log(L) =     -4.76199 LRT =      2.29334 p-value =      0.06496 *N
Site   563 dN/dS =      0.91287 Full Log(L) =    -14.39708 LRT =      0.00854 p-value =      0.46319
Site   564 dN/dS =      0.00000 Full Log(L) =     -9.40625 LRT =      2.02305 p-value =      0.07746 *N
Site   565 dN/dS =      0.00000 Full Log(L) =     -4.75911 LRT =      2.27780 p-value =      0.06562 *N
Site   566 dN/dS =      0.00000 Full Log(L) =     -4.2
Check messages.log details of this run.
5396 LRT =      2.00487 p-value =      0.07840 *N


Wall-clock run-time (seconds): 1412754274
Process time on the master node: 3598.371495
MPI nodes used: 0

Wall-clock time per site (seconds): 3412449.937198068
